golId,game,event1,event2,event3,event4,event5,event6,event7,event8,event9,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event20,event21,event22,event23,event24,event25,event26,event27,event28,event29,event30,event31,event32,event33,event34,event35,event36,event37,event38,event39,event40,event41,event42,event43,event44,event45,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
37525,ESPORTSTMNT03_2568111,BLUE: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,RED: first_tower_top,BLUE: second_tower_mid,BLUE: dragon,BLUE: baron,BLUE: dragon,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: second_tower_bot,BLUE: dragon,BLUE: inhibitor_top,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,2,0.0,13.5,0,0,0,1,0.0,2.5,1,1.0,6.5,1,1.0,4.0,0,0,0,3,0.67,1.85,0,0,0,1,0.0,14,0,0,0,1
37526,ESPORTSTMNT03_2549412,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_top,BLUE: dragon,BLUE: first_tower_mid,BLUE: first_tower_top,BLUE: dragon,RED: first_tower_mid,BLUE: second_tower_mid,BLUE: second_tower_top,RED: elder_dragon,RED: baron,BLUE: second_tower_bot,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: first_tower_bot,RED: second_tower_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,0,0,0,2,0.5,3.09,0,0,0,0,0,0,2,0.0,2.43,1,0.0,1.56,2,0.5,1.91,2,1.0,2.17,0,0,0,1,0.0,5.25,0
37527,ESPORTSTMNT03_2549475,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_top,BLUE: dragon,BLUE: first_tower_mid,BLUE: second_tower_top,BLUE: dragon,BLUE: baron,RED: first_tower_bot,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: third_tower_top,BLUE: second_tower_bot,BLUE: inhibitor_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1.0,3.0,3,0.33,5.29,0,0,0,2,0.5,1.69,0,0,0,0,0,0,7,0.43,2.73,4,0.75,4.43,1
37528,ESPORTSTMNT03_2549507,RED: first_blood,RED: dragon,RED: herald,RED: dragon,RED: herald,RED: first_tower_mid,RED: dragon,BLUE: first_tower_bot,RED: first_tower_top,BLUE: first_tower_mid,RED: second_tower_top,BLUE: dragon,RED: third_tower_top,RED: first_tower_bot,RED: second_tower_bot,RED: third_tower_bot,BLUE: baron,RED: inhibitor_bot,BLUE: dragon,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: first_tower_top,RED: second_tower_mid,RED: inhibitor_top,RED: inhibitor_bot,RED: dragon,RED: nexus_tower,RED: nexus_tower,RED: baron,RED: nexus,,,,,,,,,,,,,,,,2,1.0,2.67,0,0,0,4,0.5,4.73,2,0.5,7.75,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2.5,0,0,0,0
37529,ESPORTSTMNT03_2549522,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_bot,RED: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_bot,BLUE: baron,BLUE: second_tower_mid,RED: first_tower_top,BLUE: third_tower_mid,BLUE: second_tower_bot,BLUE: dragon,BLUE: second_tower_top,RED: dragon,BLUE: dragon,BLUE: third_tower_bot,RED: baron,RED: first_tower_mid,RED: second_tower_bot,RED: second_tower_mid,RED: third_tower_bot,RED: third_tower_mid,RED: inhibitor_bot,RED: inhibitor_mid,RED: dragon,RED: second_tower_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,3,0.0,1.0,0,0,0,1,1.0,0.75,4,0.25,2.5,2,0.0,1.0,0,0,0,0,0,0,1,0.0,5,0,0,0,0,0,0,0
37530,ESPORTSTMNT03_2548427,RED: first_blood,BLUE: dragon,RED: herald,RED: first_tower_top,RED: dragon,RED: first_tower_mid,RED: herald,RED: second_tower_top,RED: first_tower_bot,RED: second_tower_bot,RED: dragon,RED: third_tower_bot,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.0,1.42,1,0.0,2.67,0,0,0,1,0.0,2.0,1,1.0,2.17,0,0,0,4,0.5,9.33,0,0,0,5,0.2,9.86,0,0,0,0
37531,ESPORTSTMNT03_2548369,RED: first_blood,BLUE: herald,RED: dragon,BLUE: dragon,BLUE: herald,RED: first_tower_mid,RED: first_tower_bot,RED: first_tower_top,RED: dragon,BLUE: baron,BLUE: first_tower_mid,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: dragon,RED: dragon,BLUE: second_tower_bot,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,1,1.0,6.0,2,0.5,20,1,1.0,0.67,1,0.0,7.0,0,0,0,0,0,0,1,1.0,15.0,0,0,0,2,0.5,8.5,3,0.0,4.33,0
37532,ESPORTSTMNT03_2548458,RED: first_blood,BLUE: dragon,RED: herald,RED: first_tower_mid,RED: second_tower_mid,RED: first_tower_bot,RED: dragon,BLUE: first_tower_top,RED: first_tower_top,RED: herald,RED: second_tower_bot,RED: third_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: second_tower_top,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,11,0.55,2.76,4,0.75,2.18,6,0.33,2.53,1,0.0,0.71,1,1.0,10.0,4,0.5,27.0,0,0,0,1,1.0,11.0,0,0,0,0
37533,ESPORTSTMNT03_2548328,RED: first_blood,RED: herald,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,RED: dragon,RED: first_tower_top,RED: herald,BLUE: first_tower_bot,RED: first_tower_mid,RED: second_tower_top,BLUE: dragon,RED: baron,RED: second_tower_mid,BLUE: second_tower_top,RED: dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,7.0,4,0.5,4.29,0,0,0,3,0.67,4.0,1,0.0,3.0,0,0,0,2,1.0,0.89,2,0.0,7.33,4,0.75,2.0,7,0.57,3.52,0
37534,ESPORTSTMNT03_2548400,BLUE: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: first_tower_bot,RED: herald,BLUE: first_tower_bot,RED: first_tower_top,BLUE: first_tower_top,RED: dragon,RED: first_tower_mid,RED: dragon,BLUE: first_tower_mid,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: second_tower_mid,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0.4,1.96,4,0.5,7.4,3,0.33,4.8,1,0.0,1.75,3,0.67,2.5,4,0.5,4.75,0,0,0,1,0.0,1.25,0,0,0,0
37535,ESPORTSTMNT03_2569049,RED: first_blood,BLUE: dragon,RED: herald,RED: first_tower_mid,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,RED: first_tower_bot,RED: second_tower_mid,BLUE: herald,BLUE: first_tower_top,BLUE: second_tower_top,RED: dragon,BLUE: baron,BLUE: dragon,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: dragon,BLUE: baron,BLUE: third_tower_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: third_tower_top,BLUE: nexus,,,,,,,,,,,,,,,,,,,1,0.0,2.0,1,0.0,19,5,0.4,4.89,4,0.5,6.0,2,0.5,12.0,1,1.0,11.0,3,0.0,2.8,0,0,0,0,0,0,0,0,0,1
37536,ESPORTSTMNT03_2569008,RED: first_blood,BLUE: dragon,BLUE: herald,BLUE: first_tower_bot,RED: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,RED: dragon,BLUE: second_tower_mid,RED: first_tower_top,BLUE: dragon,RED: first_tower_bot,BLUE: third_tower_mid,RED: first_tower_mid,RED: dragon,RED: baron,RED: second_tower_mid,RED: second_tower_bot,BLUE: second_tower_top,BLUE: third_tower_top,RED: third_tower_bot,RED: inhibitor_bot,BLUE: inhibitor_top,RED: third_tower_mid,BLUE: dragon,BLUE: nexus_tower,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,2,1.0,0.2,5,0.4,5.33,1,0.0,2.0,2,0.0,3.5,1,0.0,7.0,0,0,0,6,0.5,3.87,3,0.67,7.0,1,1.0,2.5,0,0,0,1
37537,ESPORTSTMNT03_2569107,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_mid,RED: herald,BLUE: first_tower_bot,RED: dragon,RED: first_tower_bot,RED: first_tower_mid,RED: baron,RED: first_tower_top,RED: dragon,RED: second_tower_bot,RED: second_tower_mid,BLUE: first_tower_top,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,1,0.0,0.29,1,1.0,1.14,3,0.67,2.12,4,0.5,4.4,4,0.25,2.05,2,0.5,1.9,4,0.25,0.75,0,0,0,2,0.0,2.0,2,0.5,1.82,0
37538,ESPORTSTMNT03_2568987,BLUE: first_blood,BLUE: dragon,RED: herald,BLUE: dragon,BLUE: herald,RED: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_bot,RED: dragon,RED: first_tower_mid,RED: baron,RED: second_tower_top,BLUE: second_tower_bot,RED: second_tower_mid,RED: second_tower_bot,RED: dragon,BLUE: second_tower_mid,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,0,0,0,2,0.5,6.4,1,0.0,4.67,3,0.33,11.33,1,1.0,2.75,0,0,0,3,0.67,2.33,0,0,0,4,0.75,2.79,8,0.5,3.78,0
37539,ESPORTSTMNT03_2569083,RED: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_bot,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_mid,RED: first_tower_bot,BLUE: herald,RED: first_tower_top,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.0,3.0,3,0.0,33.0,1,0.0,16,6,0.17,10.75,3,0.33,3.22,0,0,0,0,0,0,0,0,0,7,0.71,7.23,2,0.5,1.23,1
37540,ESPORTSTMNT03_2548943,BLUE: dragon,RED: herald,BLUE: first_blood,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,BLUE: herald,BLUE: dragon,BLUE: first_tower_top,BLUE: first_tower_mid,RED: first_tower_bot,RED: baron,BLUE: second_tower_mid,BLUE: dragon,BLUE: baron,BLUE: elder_dragon,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: third_tower_mid,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0.5,2.88,0,0,0,0,0,0,2,0.0,2.0,11,0.64,2.97,0,0,0,0,0,0,2,1.0,14,1,1.0,7,1
37541,ESPORTSTMNT03_2548980,RED: dragon,BLUE: first_blood,RED: herald,RED: dragon,RED: first_tower_bot,RED: herald,RED: dragon,BLUE: first_tower_top,RED: first_tower_mid,BLUE: first_tower_bot,BLUE: first_tower_mid,BLUE: dragon,RED: baron,RED: first_tower_top,RED: second_tower_top,BLUE: dragon,RED: second_tower_mid,RED: second_tower_bot,BLUE: second_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0.5,4.0,3,0.67,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,5.75,0,0,0,0
37542,ESPORTSTMNT03_2549006,BLUE: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_bot,BLUE: first_tower_top,RED: first_tower_mid,RED: second_tower_bot,BLUE: herald,RED: dragon,BLUE: first_tower_mid,RED: first_tower_top,BLUE: first_tower_bot,RED: baron,BLUE: dragon,RED: second_tower_mid,RED: second_tower_top,RED: third_tower_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: inhibitor_mid,RED: dragon,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.86,1,0.0,0.5,4,1.0,3.27,6,0.67,3.45,2,0.5,2.5,1,1.0,16.0,0
37543,ESPORTSTMNT03_2549038,BLUE: first_blood,RED: herald,BLUE: dragon,RED: first_tower_top,RED: dragon,BLUE: first_tower_bot,RED: second_tower_top,RED: herald,RED: first_tower_mid,RED: second_tower_mid,RED: dragon,RED: first_tower_bot,BLUE: first_tower_mid,RED: third_tower_top,BLUE: dragon,RED: inhibitor_top,RED: third_tower_mid,RED: inhibitor_mid,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,2,0.5,5.0,10,0.6,5.41,3,1.0,5.17,3,0.67,2.33,2,1.0,5.2,2,0.0,1.33,0,0,0,1,1.0,0.67,2,0.5,5.0,1,1.0,4.0,0
37544,ESPORTSTMNT03_2549357,BLUE: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_bot,RED: herald,RED: dragon,BLUE: first_tower_mid,RED: first_tower_bot,RED: first_tower_top,RED: baron,BLUE: second_tower_mid,RED: dragon,RED: second_tower_bot,RED: first_tower_mid,BLUE: first_tower_top,RED: elder_dragon,RED: baron,RED: second_tower_mid,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: elder_dragon,RED: nexus,,,,,,,,,,,,,,,,,,4,0.25,3.33,1,1.0,1.8,0,0,0,0,0,0,0,0,0,1,1.0,16.0,0,0,0,0,0,0,1,1.0,7.5,2,1.0,5.2,0
37545,ESPORTSTMNT03_2549404,BLUE: first_blood,BLUE: herald,RED: dragon,RED: herald,BLUE: first_tower_bot,RED: first_tower_mid,BLUE: dragon,BLUE: first_tower_mid,RED: first_tower_top,RED: second_tower_top,RED: first_tower_bot,BLUE: first_tower_top,BLUE: second_tower_bot,RED: dragon,RED: baron,RED: second_tower_mid,RED: second_tower_bot,BLUE: second_tower_top,RED: third_tower_mid,RED: dragon,BLUE: third_tower_bot,RED: baron,RED: dragon,BLUE: inhibitor_bot,RED: baron,RED: elder_dragon,BLUE: nexus_tower,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,0,0,0,8,0.38,4.35,1,0.0,8.0,0,0,0,2,0.0,2.0,3,0.67,1.5,0,0,0,1,1.0,0.67,2,0.5,2.67,1,1.0,4.0,0
37546,ESPORTSTMNT03_2549458,RED: first_blood,BLUE: dragon,BLUE: herald,RED: first_tower_bot,RED: dragon,BLUE: first_tower_bot,RED: first_tower_top,BLUE: herald,BLUE: first_tower_top,BLUE: dragon,RED: first_tower_mid,BLUE: second_tower_bot,BLUE: third_tower_bot,RED: baron,RED: second_tower_bot,RED: second_tower_mid,RED: third_tower_bot,RED: dragon,RED: second_tower_top,RED: third_tower_top,BLUE: second_tower_top,RED: third_tower_mid,BLUE: third_tower_top,RED: dragon,RED: baron,RED: inhibitor_mid,RED: nexus_tower,RED: inhibitor_top,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,5,0.6,3.44,0,0,0,6,0.17,6.82,2,0.5,2.5,0,0,0,3,0.67,5.0,0,0,0,1,0.0,1.33,2,0.5,5.75,3,0.67,1.5,0
37547,ESPORTSTMNT03_2549496,RED: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,BLUE: herald,RED: first_tower_mid,RED: dragon,BLUE: first_tower_bot,BLUE: first_tower_mid,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,BLUE: second_tower_top,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: dragon,RED: first_tower_top,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: baron,RED: inhibitor_mid,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,0.0,1.47,0,0,0,3,0.67,18.5,2,0.0,3.0,0,0,0,1,0.0,1.0,2,0.0,1.5,0
37568,ESPORTSTMNT03_2567958,BLUE: first_blood,BLUE: dragon,RED: herald,RED: first_tower_top,BLUE: dragon,BLUE: first_tower_bot,RED: herald,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_top,BLUE: dragon,BLUE: first_tower_mid,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.0,10.5,0,0,0,2,0.5,1.42,5,0.4,6.1,1,0.0,1.5,0,0,0,3,0.33,4.25,1,0.0,2.4,0,0,0,11,0.64,2.95,1
37569,ESPORTSTMNT03_2567919,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_bot,BLUE: second_tower_bot,BLUE: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: dragon,BLUE: first_tower_mid,BLUE: second_tower_top,BLUE: baron,RED: first_tower_top,BLUE: dragon,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5,6.86,6,0.67,7.69,1,1.0,4.67,1,0.0,1.67,7,0.71,3.64,0,0,0,0,0,0,5,0.4,3.91,2,0.0,2.5,3,0.67,2.0,1
37570,ESPORTSTMNT03_2567871,RED: first_blood,RED: herald,BLUE: dragon,RED: first_tower_top,RED: first_tower_bot,RED: dragon,BLUE: herald,RED: second_tower_bot,RED: dragon,RED: first_tower_mid,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0.67,2.64,1,1.0,0.25,4,0.75,3.38,2,1.0,3.25,2,1.0,1.17,6,0.67,1.91,0,0,0,2,0.5,3.75,0,0,0,2,0.5,2.71,0
37571,ESPORTSTMNT03_2568011,RED: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_top,RED: first_tower_bot,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: first_tower_top,RED: first_tower_mid,RED: dragon,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: dragon,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: baron,RED: inhibitor_bot,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,0,0,0,2,0.5,4.25,0,0,0,0,0,0,0,0,0,6,0.0,3.22,2,1.0,8.0,1,1.0,6.0,0,0,0,7,0.57,4.2,0
37572,ESPORTSTMNT03_2568047,BLUE: first_blood,BLUE: herald,BLUE: dragon,RED: first_tower_bot,BLUE: herald,RED: first_tower_top,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_mid,RED: first_tower_mid,RED: second_tower_mid,RED: dragon,BLUE: baron,RED: dragon,RED: second_tower_bot,RED: second_tower_top,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,4,0.75,5.75,2,0.5,11.0,0,0,0,0,0,0,0,0,0,3,0.33,1.09,0,0,0,3,1.0,3.71,1,0.0,0.25,0,0,0,0
37573,ESPORTSTMNT03_2569567,RED: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: herald,BLUE: second_tower_top,BLUE: first_tower_mid,BLUE: second_tower_bot,BLUE: second_tower_mid,BLUE: dragon,BLUE: third_tower_bot,BLUE: baron,BLUE: dragon,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.0,1.0,3,0.33,8.0,1,1.0,16,8,0.75,3.67,4,0.25,1.86,3,0.67,6.25,2,0.5,17.5,2,0.5,6.5,2,1.0,1.8,1
37575,ESPORTSTMNT03_2569481,BLUE: first_blood,RED: herald,BLUE: dragon,BLUE: dragon,BLUE: first_tower_bot,RED: herald,BLUE: first_tower_top,BLUE: dragon,RED: first_tower_top,RED: first_tower_bot,RED: first_tower_mid,RED: dragon,RED: second_tower_mid,RED: baron,RED: dragon,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1.0,4.5,2,0.5,3.25,0,0,0,0,0,0,4,0.75,4.08,8,0.5,2.92,0,0,0,0,0,0,2,0.5,3.83,0
37576,ESPORTSTMNT03_2569514,RED: first_blood,RED: dragon,RED: herald,RED: dragon,RED: first_tower_bot,RED: herald,RED: first_tower_top,BLUE: first_tower_top,RED: first_tower_mid,RED: dragon,RED: second_tower_bot,RED: second_tower_mid,RED: second_tower_top,RED: dragon,BLUE: first_tower_mid,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,2,1.0,1.7,0,0,0,1,1.0,12.0,5,0.6,4.08,9,0.44,4.96,0,0,0,2,0.0,5.2,0,0,0,4,0.5,2.53,1,1.0,3.0,0
37577,ESPORTSTMNT03_2569542,BLUE: dragon,RED: herald,BLUE: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_bot,RED: first_tower_mid,BLUE: first_tower_mid,RED: dragon,BLUE: second_tower_top,RED: first_tower_bot,BLUE: dragon,BLUE: second_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_mid,BLUE: third_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,3,0.33,8.75,10,0.6,2.88,7,0.57,4.56,2,1.0,1.86,5,0.6,1.5,0,0,0,0,0,0,0,0,0,1,1.0,5,3,0.67,1.05,1
37578,ESPORTSTMNT06_2191058,RED: first_blood,BLUE: herald,RED: dragon,RED: herald,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_top,RED: first_tower_bot,RED: dragon,BLUE: first_tower_mid,RED: dragon,BLUE: second_tower_bot,RED: first_tower_mid,BLUE: second_tower_top,RED: second_tower_mid,RED: dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,0.67,7.09,3,0.67,4.0,0,0,0,1,0.0,0.75,2,0.0,4.5,0,0,0,0,0,0,2,1.0,24.0,0,0,0,0
37579,ESPORTSTMNT06_2191050,RED: dragon,RED: herald,RED: dragon,RED: first_blood,RED: first_tower_bot,RED: second_tower_bot,BLUE: dragon,BLUE: herald,RED: first_tower_mid,BLUE: first_tower_mid,BLUE: second_tower_mid,RED: first_tower_top,BLUE: baron,BLUE: first_tower_top,RED: dragon,BLUE: first_tower_bot,BLUE: second_tower_bot,RED: second_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: dragon,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,3,0.33,6.75,4,0.75,2.44,0,0,0,4,0.75,4.0,4,0.75,2.64,1,1.0,4.0,0,0,0,0,0,0,7,0.71,3.71,1,1.0,5.5,1
37580,ESPORTSTMNT06_2191031,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: herald,RED: dragon,BLUE: first_tower_mid,BLUE: first_tower_top,RED: first_tower_bot,BLUE: second_tower_mid,BLUE: first_tower_bot,BLUE: dragon,BLUE: baron,RED: first_tower_top,BLUE: second_tower_bot,RED: second_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: dragon,BLUE: baron,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,1,1.0,5.0,1,1.0,5.33,1,1.0,3.67,4,0.75,4.3,5,0.6,3.27,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,2.0,1
37581,ESPORTSTMNT06_2191038,RED: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_bot,RED: dragon,BLUE: herald,BLUE: first_tower_top,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: dragon,BLUE: second_tower_mid,BLUE: baron,BLUE: second_tower_bot,RED: first_tower_top,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,1.0,2,1.0,2.38,1,1.0,13,2,1.0,3.14,1,1.0,2.0,2,0.5,11.0,0,0,0,7,0.71,5.12,1,0.0,9,1,1.0,0.75,1
37582,ESPORTSTMNT06_2191041,BLUE: first_blood,RED: herald,RED: dragon,RED: first_tower_top,RED: dragon,BLUE: herald,RED: first_tower_bot,BLUE: first_tower_bot,BLUE: first_tower_top,RED: first_tower_mid,RED: dragon,RED: dragon,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0.2,2.06,0,0,0,2,0.5,3.88,1,1.0,4.0,3,0.33,1.53,0,0,0,7,0.86,3.0,0,0,0,3,0.0,7.6,1,1.0,1.0,0
