game_id,event1,event2,event3,event4,event5,first_blood,blue_dragon,blue_tower_bot,blue_others,blue_adc_gp,blue_adc_wr,blue_adc_kda,red_dragon,red_tower_bot,red_others,red_adc_gp,red_adc_wr,red_adc_kda,winner
40385,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,1,3,0.67,2.57,2,1,0,5,0.8,4.75,RED
40386,first_blood,other,dragon,dragon,other,RED,1,0,1,1,1.0,19.0,1,0,1,0,0.0,0.0,BLUE
40387,dragon,first_blood,other,dragon,other,RED,1,0,1,1,1.0,6.0,1,0,1,0,0.0,0.0,BLUE
40388,first_blood,dragon,other,tower_bot,other,BLUE,1,1,0,15,0.47,1.96,0,0,2,4,1.0,18.0,BLUE
40389,first_blood,dragon,other,tower_bot,dragon,RED,0,0,1,8,0.25,8.64,2,1,0,4,0.75,5.44,RED
42952,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,4,0.5,2.69,2,1,1,2,0.5,0.82,RED
42953,first_blood,other,other,dragon,other,RED,1,0,3,7,0.43,14.83,0,0,0,0,0.0,0.0,BLUE
42954,first_blood,dragon,other,dragon,tower_bot,BLUE,0,1,1,0,0.0,0.0,2,0,0,2,0.5,1.73,BLUE
42955,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,3,1.0,3.64,2,1,1,1,1.0,6.0,RED
42956,first_blood,dragon,other,other,dragon,RED,1,0,2,0,0.0,0.0,1,0,0,5,0.4,5.0,BLUE
42957,first_blood,other,tower_bot,dragon,other,BLUE,1,1,2,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
42958,first_blood,other,tower_bot,dragon,other,RED,0,0,0,3,0.33,0.8,1,1,2,0,0.0,0.0,RED
42959,first_blood,dragon,other,dragon,other,RED,1,0,1,1,0.0,11.0,1,0,1,2,0.5,2.75,RED
42960,first_blood,dragon,other,dragon,other,RED,1,0,1,5,0.4,5.0,1,0,1,2,0.5,2.4,RED
42961,first_blood,other,other,dragon,other,RED,0,0,0,1,1.0,0.25,1,0,3,3,0.67,1.12,RED
39376,dragon,first_blood,other,dragon,dragon,BLUE,2,0,1,0,0.0,0.0,1,0,0,6,0.0,7.0,RED
39377,first_blood,dragon,other,dragon,tower_bot,RED,2,0,0,4,0.5,6.29,0,1,1,0,0.0,0.0,BLUE
39378,first_blood,dragon,dragon,other,dragon,BLUE,2,0,1,2,0.0,1.55,1,0,0,2,0.0,6.67,BLUE
39379,dragon,other,first_blood,dragon,other,RED,0,0,1,0,0.0,0.0,2,0,1,7,0.57,5.15,BLUE
39380,first_blood,dragon,other,dragon,other,BLUE,0,0,0,9,0.22,2.45,2,0,2,2,0.5,34.0,RED
39381,dragon,first_blood,other,dragon,tower_bot,RED,1,1,1,7,0.57,5.15,1,0,0,3,0.0,1.14,RED
39382,first_blood,dragon,other,dragon,other,BLUE,0,0,1,1,0.0,2.0,2,0,1,9,0.22,2.45,RED
39384,first_blood,dragon,other,dragon,other,BLUE,1,0,2,1,1.0,10.0,1,0,0,1,0.0,6.0,BLUE
39385,dragon,first_blood,other,other,tower_bot,BLUE,0,1,0,1,1.0,10.0,1,0,2,1,0.0,6.0,BLUE
39386,first_blood,other,dragon,tower_bot,other,RED,0,0,0,0,0.0,0.0,1,1,2,2,0.0,4.5,RED
39387,dragon,first_blood,other,dragon,other,RED,0,0,2,1,1.0,10.0,2,0,0,4,1.0,10.0,BLUE
40393,dragon,first_blood,other,tower_bot,dragon,BLUE,2,1,1,3,0.33,5.2,0,0,0,10,0.7,6.06,RED
42462,first_blood,other,dragon,tower_bot,tower_bot,BLUE,1,1,0,3,0.33,2.5,0,1,1,6,0.67,6.38,BLUE
42463,first_blood,dragon,other,dragon,other,BLUE,2,0,1,1,0.0,1.5,0,0,1,8,0.62,4.88,BLUE
42464,dragon,other,dragon,first_blood,other,RED,0,0,1,0,0.0,0.0,2,0,1,0,0.0,0.0,RED
42465,first_blood,dragon,other,dragon,tower_bot,RED,1,0,1,2,0.5,2.71,1,1,0,5,0.2,2.5,RED
42466,dragon,other,dragon,first_blood,other,BLUE,0,0,2,3,1.0,5.0,2,0,0,0,0.0,0.0,BLUE
42467,dragon,other,first_blood,dragon,tower_bot,RED,1,1,0,5,0.8,5.09,1,0,1,1,1.0,2.0,BLUE
42468,dragon,first_blood,other,dragon,tower_bot,BLUE,1,1,1,1,1.0,6.0,1,0,0,4,0.75,1.64,RED
42469,first_blood,other,dragon,other,other,BLUE,0,0,3,3,0.67,9.0,1,0,0,0,0.0,0.0,BLUE
42470,first_blood,dragon,other,dragon,tower_bot,RED,0,1,0,6,0.5,6.67,2,0,1,4,0.5,4.43,BLUE
42471,first_blood,dragon,other,tower_bot,other,RED,0,0,1,0,0.0,0.0,1,1,1,0,0.0,0.0,RED
39391,first_blood,other,dragon,tower_bot,tower_bot,RED,0,0,0,1,1.0,5.0,1,2,1,2,0.5,14.5,RED
40394,first_blood,dragon,other,other,dragon,BLUE,0,0,2,0,0.0,0.0,2,0,0,1,0.0,9.0,RED
40395,first_blood,dragon,other,dragon,tower_bot,BLUE,2,0,0,13,0.54,3.37,0,1,1,3,1.0,3.17,RED
40438,dragon,first_blood,other,dragon,other,RED,0,0,2,0,0.0,0.0,2,0,0,0,0.0,0.0,RED
40439,dragon,other,first_blood,dragon,other,RED,0,0,2,1,1.0,3.8,2,0,0,0,0.0,0.0,RED
40440,first_blood,other,dragon,dragon,other,RED,1,0,2,0,0.0,0.0,1,0,0,0,0.0,0.0,BLUE
44026,first_blood,other,dragon,other,other,BLUE,1,0,3,1,1.0,1.25,0,0,0,9,0.67,10.25,BLUE
44027,first_blood,other,dragon,other,tower_bot,RED,0,1,0,2,0.5,2.2,1,0,2,7,0.29,12.38,RED
44028,first_blood,dragon,other,tower_bot,dragon,RED,2,1,1,1,1.0,1.25,0,0,0,9,0.67,10.25,BLUE
40445,dragon,other,first_blood,dragon,tower_bot,BLUE,1,0,0,0,0.0,0.0,1,1,1,2,0.5,8.0,BLUE
40446,first_blood,dragon,other,other,dragon,BLUE,1,0,0,0,0.0,0.0,1,0,2,0,0.0,0.0,RED
40447,first_blood,dragon,other,dragon,other,BLUE,1,0,2,0,0.0,0.0,1,0,0,0,0.0,0.0,BLUE
42020,first_blood,dragon,other,dragon,tower_bot,BLUE,1,0,1,1,1.0,14.0,1,1,0,2,1.0,5.67,BLUE
42021,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,1,0,0.0,0.0,0,0,0,3,0.33,11.67,BLUE
42022,dragon,other,dragon,first_blood,tower_bot,RED,1,1,1,2,0.5,12.5,1,0,0,2,0.0,1.71,BLUE
42023,first_blood,dragon,other,dragon,other,BLUE,2,0,2,5,0.4,3.13,0,0,0,0,0.0,0.0,BLUE
42024,first_blood,dragon,other,dragon,other,RED,0,0,0,4,0.75,1.23,2,0,2,1,0.0,6.0,RED
42025,first_blood,dragon,other,dragon,other,BLUE,0,0,0,1,0.0,13.0,2,0,2,5,0.2,7.43,RED
42026,first_blood,dragon,other,dragon,other,RED,1,0,1,0,0.0,0.0,1,0,1,1,1.0,14.0,RED
42027,dragon,first_blood,other,dragon,tower_bot,RED,1,1,0,7,0.43,3.32,1,0,1,3,0.67,16.5,BLUE
42028,dragon,first_blood,other,dragon,other,BLUE,2,0,1,0,0.0,0.0,0,0,1,2,0.0,4.0,BLUE
42029,first_blood,dragon,other,dragon,tower_bot,RED,0,1,1,13,0.38,6.73,2,0,0,5,0.4,3.13,BLUE
41015,first_blood,dragon,other,dragon,other,RED,1,0,2,0,0.0,0.0,1,0,0,1,1.0,4.25,BLUE
41016,dragon,other,dragon,first_blood,tower_bot,BLUE,2,1,1,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
41017,dragon,first_blood,other,dragon,other,RED,2,0,1,0,0.0,0.0,0,0,1,1,1.0,5.5,BLUE
41018,dragon,first_blood,other,other,dragon,BLUE,1,0,2,4,0.5,3.45,1,0,0,0,0.0,0.0,RED
41019,first_blood,dragon,other,dragon,tower_bot,RED,1,0,1,0,0.0,0.0,1,1,0,5,0.6,2.35,RED
41020,dragon,first_blood,other,tower_bot,dragon,RED,1,1,1,0,0.0,0.0,1,0,0,0,0.0,0.0,RED
41021,dragon,first_blood,other,dragon,tower_bot,BLUE,1,1,1,6,0.5,9.1,1,0,0,0,0.0,0.0,BLUE
41022,first_blood,dragon,other,dragon,tower_bot,BLUE,1,0,0,1,1.0,11.0,1,1,1,1,0.0,1.25,RED
41023,first_blood,other,dragon,dragon,other,RED,0,0,1,2,1.0,3.67,2,0,1,1,1.0,3.0,BLUE
41024,first_blood,other,dragon,other,dragon,RED,0,0,2,1,0.0,10.0,2,0,0,0,0.0,0.0,BLUE
43113,first_blood,other,dragon,other,dragon,RED,1,0,1,1,1.0,4.0,1,0,1,2,1.0,4.5,RED
43114,first_blood,other,dragon,other,dragon,BLUE,2,0,2,1,1.0,3.0,0,0,0,2,1.0,2.88,BLUE
43115,first_blood,other,dragon,tower_bot,other,RED,0,0,0,0,0.0,0.0,1,1,2,4,0.25,3.55,RED
43116,first_blood,other,dragon,other,tower_bot,RED,0,0,1,2,0.0,7.0,1,1,1,4,0.25,6.83,RED
43117,dragon,first_blood,other,dragon,other,RED,1,0,1,2,0.5,1.5,1,0,1,1,0.0,4.0,BLUE
43118,first_blood,other,dragon,other,tower_bot,BLUE,0,1,2,0,0.0,0.0,1,0,0,1,0.0,5.0,RED
43119,first_blood,other,dragon,other,tower_bot,RED,0,0,2,0,0.0,0.0,1,1,0,2,1.0,7.75,RED
43120,first_blood,other,dragon,other,other,BLUE,0,0,1,2,0.5,5.33,1,0,2,0,0.0,0.0,RED
43121,first_blood,other,dragon,tower_bot,other,BLUE,1,1,2,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
43122,first_blood,other,other,dragon,other,BLUE,0,0,3,7,0.43,7.45,1,0,0,4,1.0,6.25,BLUE
40605,dragon,first_blood,other,dragon,tower_bot,BLUE,2,1,1,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
40606,first_blood,dragon,other,dragon,tower_bot,BLUE,1,0,0,2,0.0,3.0,1,1,1,0,0.0,0.0,BLUE
40607,first_blood,other,dragon,tower_bot,dragon,BLUE,0,1,1,0,0.0,0.0,2,0,0,0,0.0,0.0,BLUE
40608,first_blood,dragon,other,dragon,tower_bot,BLUE,1,1,1,0,0.0,0.0,1,0,0,0,0.0,0.0,BLUE
40609,first_blood,dragon,other,dragon,other,BLUE,1,0,0,0,0.0,0.0,1,0,2,4,0.25,8.71,BLUE
40610,first_blood,other,dragon,tower_bot,other,RED,0,0,0,0,0.0,0.0,1,1,2,0,0.0,0.0,RED
40611,first_blood,dragon,other,dragon,tower_bot,RED,0,0,1,1,1.0,1.5,2,1,0,0,0.0,0.0,RED
40612,first_blood,other,dragon,other,dragon,BLUE,0,0,0,0,0.0,0.0,2,0,2,0,0.0,0.0,RED
40613,dragon,first_blood,other,dragon,tower_bot,BLUE,2,0,1,0,0.0,0.0,0,1,0,3,0.33,1.62,BLUE
40614,dragon,first_blood,other,dragon,tower_bot,RED,1,1,1,4,0.25,8.71,1,0,0,0,0.0,0.0,BLUE
40650,first_blood,dragon,other,dragon,other,BLUE,0,0,2,0,0.0,0.0,2,0,0,0,0.0,0.0,RED
40651,dragon,other,first_blood,dragon,tower_bot,BLUE,2,1,1,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
40652,first_blood,dragon,other,dragon,other,BLUE,1,0,2,3,0.33,2.56,1,0,0,5,0.8,4.67,BLUE
40653,dragon,other,first_blood,dragon,other,BLUE,1,0,0,0,0.0,0.0,1,0,2,0,0.0,0.0,RED
40654,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,1,1,0.0,3.67,2,1,0,0,0.0,0.0,BLUE
40655,first_blood,dragon,other,dragon,other,RED,2,0,2,2,1.0,2.25,0,0,0,1,1.0,2.25,BLUE
40656,first_blood,dragon,other,dragon,other,BLUE,0,0,0,0,0.0,0.0,2,0,2,0,0.0,0.0,RED
40657,other,first_blood,dragon,tower_bot,other,RED,0,1,1,1,0.0,9.0,1,0,1,1,1.0,0.5,BLUE
40658,first_blood,dragon,other,dragon,other,RED,1,0,2,1,1.0,16.0,1,0,0,0,0.0,0.0,BLUE
40659,dragon,other,dragon,first_blood,tower_bot,RED,1,0,1,0,0.0,0.0,1,1,0,0,0.0,0.0,RED
41721,first_blood,dragon,other,dragon,other,RED,1,0,0,0,0.0,0.0,1,0,2,2,0.5,31.0,BLUE
41722,dragon,other,first_blood,dragon,tower_bot,RED,1,0,1,2,0.5,3.25,1,1,0,2,0.5,23.0,RED
41723,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,1,1,1.0,5.33,0,0,0,1,1.0,12.0,BLUE
41724,first_blood,dragon,other,tower_bot,dragon,BLUE,2,0,0,1,1.0,3.0,0,1,1,0,0.0,0.0,BLUE
41725,first_blood,dragon,other,dragon,other,BLUE,0,0,1,0,0.0,0.0,2,0,1,6,0.83,3.6,BLUE
41726,dragon,other,first_blood,dragon,tower_bot,BLUE,0,0,1,1,1.0,2.0,2,1,0,12,0.42,6.75,RED
41727,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,1,0,0.0,0.0,2,1,0,6,0.67,11.57,RED
41728,first_blood,other,dragon,other,tower_bot,RED,0,1,2,1,0.0,1.0,1,0,0,6,0.5,2.95,RED
41729,dragon,first_blood,other,dragon,tower_bot,BLUE,1,1,1,1,0.0,4.0,1,0,0,1,1.0,11.0,RED
41730,dragon,first_blood,other,dragon,other,BLUE,1,0,0,0,0.0,0.0,1,0,2,1,1.0,8.0,BLUE
42763,first_blood,other,dragon,tower_bot,other,RED,1,1,1,0,0.0,0.0,0,0,1,3,0.33,2.11,RED
42764,first_blood,dragon,other,dragon,tower_bot,RED,0,1,1,2,0.0,3.4,2,0,0,0,0.0,0.0,RED
42765,first_blood,other,dragon,tower_bot,other,BLUE,0,0,1,6,0.17,8.25,1,1,1,2,0.0,2.4,BLUE
42766,first_blood,dragon,other,dragon,other,RED,2,0,1,3,0.33,22.0,0,0,1,0,0.0,0.0,RED
42767,first_blood,other,dragon,other,dragon,RED,1,0,0,0,0.0,0.0,1,0,2,1,1.0,14.0,BLUE
42768,dragon,first_blood,other,dragon,other,BLUE,2,0,2,2,0.0,2.4,0,0,0,0,0.0,0.0,BLUE
42769,first_blood,other,dragon,other,other,BLUE,1,0,2,0,0.0,0.0,0,0,1,0,0.0,0.0,RED
42770,first_blood,dragon,other,dragon,other,RED,0,0,1,3,0.33,2.8,2,0,1,0,0.0,0.0,BLUE
42771,first_blood,other,other,tower_bot,other,BLUE,0,0,2,8,0.5,3.64,0,1,1,0,0.0,0.0,RED
42772,dragon,other,first_blood,dragon,tower_bot,RED,0,1,0,8,0.75,3.59,2,0,1,0,0.0,0.0,BLUE
41327,first_blood,dragon,other,dragon,other,RED,1,0,0,0,0.0,0.0,1,0,2,6,0.83,4.5,RED
41328,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,0,0.0,0.0,2,1,1,0,0.0,0.0,RED
41329,dragon,first_blood,other,dragon,other,RED,2,0,2,0,0.0,0.0,0,0,0,2,0.5,8.0,BLUE
41330,dragon,first_blood,other,dragon,other,BLUE,1,0,0,0,0.0,0.0,1,0,2,2,1.0,7.0,BLUE
41331,dragon,first_blood,other,dragon,other,BLUE,0,0,2,2,0.5,21.0,2,0,0,1,0.0,2.33,BLUE
41332,first_blood,dragon,other,dragon,other,BLUE,1,0,2,2,0.0,2.33,1,0,0,0,0.0,0.0,BLUE
41333,first_blood,dragon,other,other,dragon,BLUE,1,0,2,5,0.6,11.0,1,0,0,0,0.0,0.0,BLUE
41334,dragon,first_blood,other,dragon,tower_bot,RED,0,0,1,0,0.0,0.0,2,1,0,1,0.0,14.0,RED
41335,first_blood,other,dragon,dragon,other,BLUE,1,0,1,0,0.0,0.0,1,0,1,0,0.0,0.0,BLUE
41336,first_blood,dragon,other,dragon,other,BLUE,0,0,2,0,0.0,0.0,2,0,0,2,1.0,7.0,BLUE
42406,first_blood,dragon,other,dragon,other,RED,1,0,1,0,0.0,0.0,1,0,1,3,0.33,3.57,BLUE
42407,dragon,other,dragon,first_blood,tower_bot,BLUE,2,1,1,2,1.0,3.6,0,0,0,8,0.62,3.4,BLUE
42408,dragon,first_blood,other,dragon,tower_bot,BLUE,1,1,0,0,0.0,0.0,1,0,1,1,1.0,1.17,RED
42409,dragon,first_blood,other,dragon,tower_bot,RED,1,1,1,4,0.75,8.6,1,0,0,14,0.43,6.28,BLUE
42410,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,0,1,0.0,3.0,0,0,1,4,0.5,7.4,RED
42411,first_blood,dragon,other,other,dragon,RED,1,0,0,1,1.0,1.17,1,0,2,4,0.25,6.75,RED
42412,first_blood,other,dragon,dragon,other,BLUE,1,0,2,0,0.0,0.0,1,0,0,1,0.0,1.25,BLUE
42413,dragon,other,first_blood,dragon,other,RED,1,0,2,7,0.57,9.9,1,0,0,4,0.5,1.18,RED
42414,dragon,other,dragon,first_blood,other,BLUE,0,0,0,8,0.62,3.4,2,0,2,7,0.57,10.78,RED
42415,first_blood,dragon,other,other,dragon,BLUE,0,0,2,1,1.0,0.0,2,0,0,2,0.5,26.0,RED
41472,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,0,2,0.5,1.89,2,1,1,1,1.0,11.0,BLUE
41473,first_blood,other,dragon,other,dragon,BLUE,1,0,2,0,0.0,0.0,1,0,0,13,0.38,6.56,BLUE
41474,first_blood,dragon,other,dragon,other,BLUE,2,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,BLUE
42530,dragon,first_blood,other,dragon,other,RED,1,0,0,3,0.33,3.25,1,0,2,2,1.0,2.25,BLUE
42531,first_blood,dragon,other,dragon,other,BLUE,2,0,1,0,0.0,0.0,0,0,1,4,0.0,3.6,RED
42532,first_blood,other,dragon,tower_bot,dragon,RED,1,0,0,2,0.5,1.33,1,1,1,2,0.0,22.0,RED
42533,other,first_blood,dragon,other,tower_bot,RED,1,0,2,3,0.33,1.57,0,1,0,3,0.67,51.0,RED
42534,first_blood,other,dragon,other,other,BLUE,1,0,3,0,0.0,0.0,0,0,0,1,1.0,7.5,BLUE
42535,first_blood,dragon,other,tower_bot,dragon,RED,2,1,0,7,0.29,5.27,0,0,1,5,0.6,6.71,BLUE
42536,first_blood,other,dragon,tower_bot,dragon,RED,2,1,0,4,0.75,12.0,0,0,1,0,0.0,0.0,BLUE
42537,first_blood,dragon,other,dragon,other,BLUE,0,0,2,7,0.43,3.43,2,0,0,13,0.46,5.96,BLUE
42538,first_blood,dragon,other,dragon,tower_bot,RED,1,0,0,3,0.0,4.14,1,1,1,0,0.0,0.0,RED
42539,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,1,5,0.4,3.44,2,1,0,0,0.0,0.0,BLUE
40505,first_blood,dragon,other,dragon,tower_bot,BLUE,0,1,1,1,0.0,14.0,2,0,0,0,0.0,0.0,BLUE
40507,first_blood,dragon,other,dragon,other,RED,0,0,0,0,0.0,0.0,2,0,2,13,0.38,4.77,RED
40508,dragon,other,first_blood,dragon,tower_bot,BLUE,1,0,0,0,0.0,0.0,1,1,1,0,0.0,0.0,BLUE
40509,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,1,1.0,4.0,2,1,1,1,1.0,0.6,RED
40510,first_blood,dragon,other,dragon,other,RED,0,0,2,1,1.0,0.5,2,0,0,1,0.0,2.0,RED
40511,other,dragon,first_blood,dragon,other,RED,1,0,1,1,1.0,12.5,1,0,1,1,1.0,13.0,BLUE
40512,first_blood,dragon,other,dragon,other,RED,0,0,0,2,0.5,8.5,2,0,2,0,0.0,0.0,RED
41135,first_blood,other,dragon,dragon,other,BLUE,0,0,2,0,0.0,0.0,2,0,0,2,1.0,8.0,BLUE
41136,first_blood,dragon,other,dragon,tower_bot,RED,0,1,1,9,0.56,5.8,2,0,0,1,0.0,1.0,RED
41137,first_blood,dragon,other,dragon,other,RED,0,0,1,0,0.0,0.0,2,0,1,2,1.0,16.0,RED
41138,dragon,other,first_blood,dragon,other,BLUE,2,0,2,3,0.67,16.5,0,0,0,3,0.67,4.14,RED
41139,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,3,0.67,5.29,2,1,1,4,0.75,2.54,BLUE
41140,first_blood,dragon,other,dragon,other,BLUE,1,0,0,1,0.0,0.5,1,0,2,3,0.67,13.5,BLUE
41141,first_blood,dragon,other,tower_bot,dragon,RED,1,0,0,0,0.0,0.0,1,1,1,1,0.0,2.25,RED
41142,first_blood,dragon,other,other,other,RED,0,0,3,0,0.0,0.0,1,0,0,3,0.67,3.88,RED
41143,first_blood,other,dragon,other,other,BLUE,1,0,3,0,0.0,0.0,0,0,0,2,1.0,12.0,BLUE
41144,dragon,first_blood,dragon,other,other,RED,2,0,2,3,0.67,2.6,0,0,0,4,0.5,6.14,BLUE
42191,first_blood,dragon,other,dragon,tower_bot,BLUE,1,0,1,0,0.0,0.0,1,1,0,1,0.0,11.0,RED
42192,first_blood,other,dragon,other,tower_bot,RED,0,1,1,1,0.0,5.5,1,0,1,3,0.0,9.33,BLUE
42193,first_blood,dragon,other,dragon,other,RED,1,0,0,1,1.0,9.0,1,0,2,2,1.0,35.0,RED
42194,dragon,other,first_blood,dragon,other,RED,0,0,1,0,0.0,0.0,2,0,1,3,0.33,3.0,BLUE
42195,first_blood,other,dragon,tower_bot,dragon,RED,0,0,0,4,0.0,3.21,2,1,1,3,0.67,2.7,RED
42196,first_blood,dragon,other,tower_bot,other,RED,0,0,0,5,0.8,2.5,1,1,2,4,0.5,3.58,RED
42197,dragon,other,first_blood,dragon,tower_bot,BLUE,1,1,0,4,0.25,3.33,1,0,1,4,0.5,12.0,BLUE
42198,first_blood,other,dragon,other,tower_bot,BLUE,0,0,2,2,0.5,1.6,1,1,0,9,0.89,4.09,RED
42199,first_blood,dragon,other,tower_bot,dragon,BLUE,0,1,0,3,0.0,4.55,2,0,1,2,0.5,5.75,RED
42200,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,2,0.0,3.33,2,1,1,4,0.5,9.75,RED
40232,dragon,first_blood,other,dragon,tower_bot,BLUE,0,1,1,2,1.0,3.5,2,0,0,8,0.62,6.25,RED
40233,dragon,other,first_blood,other,dragon,RED,0,0,2,0,0.0,0.0,2,0,0,0,0.0,0.0,RED
40235,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,7,0.57,7.7,2,1,1,0,0.0,0.0,BLUE
40236,dragon,other,first_blood,dragon,other,RED,1,0,2,0,0.0,0.0,1,0,0,2,1.0,1.43,BLUE
40238,dragon,first_blood,other,tower_bot,dragon,RED,0,0,0,0,0.0,0.0,2,1,1,0,0.0,0.0,RED
40239,first_blood,other,dragon,other,tower_bot,BLUE,1,1,2,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
40240,first_blood,dragon,other,dragon,other,BLUE,1,0,0,0,0.0,0.0,1,0,2,1,1.0,3.33,RED
42869,dragon,first_blood,other,dragon,other,BLUE,1,0,2,3,1.0,7.67,1,0,0,3,0.33,6.67,BLUE
41852,dragon,first_blood,other,dragon,tower_bot,BLUE,1,1,1,9,0.89,4.4,1,0,0,1,1.0,4.67,BLUE
41853,other,first_blood,dragon,dragon,other,BLUE,1,0,0,5,0.4,3.92,1,0,2,2,0.0,8.5,RED
41854,first_blood,other,dragon,other,dragon,RED,0,0,0,0,0.0,0.0,2,0,2,0,0.0,0.0,RED
41855,first_blood,dragon,other,dragon,tower_bot,BLUE,2,0,1,1,1.0,16.0,0,1,0,4,0.75,5.67,BLUE
41856,dragon,other,dragon,first_blood,tower_bot,BLUE,0,1,0,1,1.0,1.12,2,0,1,2,0.0,3.0,RED
41857,first_blood,other,dragon,other,tower_bot,BLUE,1,1,2,2,0.0,4.5,0,0,0,3,0.33,6.0,BLUE
41858,first_blood,dragon,other,dragon,tower_bot,BLUE,2,0,0,10,0.9,4.35,0,1,1,8,0.5,2.82,BLUE
41859,dragon,first_blood,other,tower_bot,tower_bot,RED,1,0,0,2,0.5,2.86,0,2,1,0,0.0,0.0,RED
41860,first_blood,dragon,other,dragon,other,BLUE,1,0,1,3,1.0,6.0,1,0,1,2,0.5,1.8,RED
41861,dragon,first_blood,other,dragon,other,BLUE,1,0,2,3,0.33,7.5,1,0,0,1,0.0,12.0,BLUE
40865,first_blood,other,dragon,other,tower_bot,RED,1,1,1,1,1.0,12.0,0,0,1,9,0.67,8.15,BLUE
40866,first_blood,dragon,other,dragon,other,BLUE,1,0,2,1,1.0,0.75,1,0,0,1,0.0,11.0,RED
40868,first_blood,dragon,other,dragon,other,BLUE,0,0,0,0,0.0,0.0,2,0,2,1,0.0,1.6,RED
40869,first_blood,dragon,other,other,dragon,RED,0,0,2,2,1.0,11.0,2,0,0,2,0.5,24.0,BLUE
40870,dragon,other,dragon,first_blood,other,RED,0,0,0,1,0.0,1.33,2,0,2,0,0.0,0.0,RED
40871,dragon,first_blood,other,dragon,other,RED,0,0,2,4,0.75,4.8,2,0,0,6,0.17,7.08,RED
40872,first_blood,dragon,other,dragon,other,BLUE,2,0,1,0,0.0,0.0,0,0,1,3,0.67,2.67,BLUE
40873,first_blood,dragon,other,dragon,other,BLUE,0,0,0,0,0.0,0.0,2,0,2,2,0.5,3.4,RED
40874,first_blood,dragon,other,dragon,tower_bot,RED,1,1,0,0,0.0,0.0,1,0,1,6,0.67,2.93,BLUE
41465,first_blood,other,dragon,other,dragon,BLUE,1,0,1,2,0.0,7.0,1,0,1,0,0.0,0.0,BLUE
41466,first_blood,dragon,other,dragon,tower_bot,RED,0,0,1,1,0.0,5.0,2,1,0,0,0.0,0.0,RED
41467,other,dragon,first_blood,other,tower_bot,BLUE,1,1,0,4,0.5,4.6,0,0,2,0,0.0,0.0,RED
41468,first_blood,other,other,dragon,dragon,RED,0,0,0,0,0.0,0.0,2,0,2,0,0.0,0.0,BLUE
41469,first_blood,dragon,other,dragon,dragon,BLUE,3,0,1,0,0.0,0.0,0,0,0,1,0.0,2.33,BLUE
41470,first_blood,dragon,other,dragon,other,RED,1,0,0,5,0.6,5.2,1,0,2,0,0.0,0.0,BLUE
41471,dragon,other,first_blood,dragon,tower_bot,BLUE,2,0,0,1,1.0,15.0,0,1,1,2,0.0,4.5,RED
41088,dragon,first_blood,other,dragon,other,BLUE,2,0,1,1,0.0,2.33,0,0,1,0,0.0,0.0,BLUE
41089,first_blood,dragon,other,other,dragon,RED,0,0,0,2,1.0,2.5,2,0,2,0,0.0,0.0,RED
41090,first_blood,dragon,other,dragon,tower_bot,BLUE,1,0,0,0,0.0,0.0,1,1,1,0,0.0,0.0,RED
41091,first_blood,dragon,other,dragon,other,RED,2,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,RED
41092,first_blood,dragon,other,other,dragon,RED,2,0,0,5,0.6,3.09,0,0,2,1,0.0,1.6,RED
41093,first_blood,dragon,other,dragon,other,RED,0,0,1,2,0.5,2.0,2,0,1,1,1.0,14.0,BLUE
41094,first_blood,dragon,other,dragon,other,BLUE,2,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
40456,first_blood,other,dragon,tower_bot,dragon,BLUE,1,1,1,0,0.0,0.0,1,0,0,0,0.0,0.0,BLUE
40457,dragon,other,first_blood,dragon,other,BLUE,1,0,1,0,0.0,0.0,1,0,1,1,1.0,10.0,BLUE
40458,first_blood,dragon,other,dragon,tower_bot,RED,1,0,0,2,1.0,1.4,1,1,1,0,0.0,0.0,RED
40459,first_blood,other,dragon,other,dragon,BLUE,0,0,2,0,0.0,0.0,2,0,0,0,0.0,0.0,RED
